,date,open,high,low,close,adjclose,volume,ticker,dailychange
2018,2022-08-01,152.83999633789062,154.77000427246094,151.8000030517578,153.3300018310547,151.13917541503906,2295600,AXP,0.9955200466026112
2019,2022-08-02,152.02000427246094,153.3000030517578,150.83999633789062,151.60000610351562,149.43389892578125,2562900,AXP,0.9887171740241336
2020,2022-08-03,154.07000732421875,156.0399932861328,153.30999755859375,155.42999267578125,153.2091522216797,2609300,AXP,1.0252637626521626
2021,2022-08-04,156.02000427246094,157.7100067138672,155.25999450683594,156.8699951171875,154.62860107421875,3693300,AXP,1.0092646368735925
2022,2022-08-05,156.47999572753906,158.0399932861328,156.0,157.50999450683594,155.2594451904297,2513600,AXP,1.0040798075449058
2023,2022-08-08,159.0,160.7899932861328,156.94000244140625,157.27999877929688,155.03273010253906,3080700,AXP,0.9985398023264545
2024,2022-08-09,157.63999938964844,158.94000244140625,157.27000427246094,158.8000030517578,156.53102111816406,2997900,AXP,1.00966432022036
2025,2022-08-10,161.77000427246094,164.2100067138672,161.63999938964844,162.44000244140625,160.11900329589844,3225400,AXP,1.0229219100736544
2026,2022-08-11,164.36000061035156,164.9199981689453,162.17999267578125,162.99000549316406,160.66114807128906,1968200,AXP,1.0033858842864534
2027,2022-08-12,164.47000122070312,166.0,163.27999877929688,165.83999633789062,163.47044372558594,1942600,AXP,1.0174856785611073
2028,2022-08-15,164.27999877929688,166.05999755859375,163.75999450683594,165.39999389648438,163.0366973876953,1852800,AXP,0.9973468255479832
2029,2022-08-16,165.0,165.97999572753906,163.9600067138672,165.35000610351562,162.98744201660156,1876000,AXP,0.9996977763312371
2030,2022-08-17,163.3000030517578,164.47999572753906,162.1999969482422,163.89999389648438,161.55813598632812,1804100,AXP,0.9912306492076965
2031,2022-08-18,163.92999267578125,164.99000549316406,163.33999633789062,164.64999389648438,162.29742431640625,1397700,AXP,1.0045759611222054
2032,2022-08-19,163.5,163.92999267578125,162.00999450683594,162.24000549316406,159.921875,1895400,AXP,0.9853629608705878
2033,2022-08-22,158.97999572753906,159.19000244140625,156.97999572753906,157.6999969482422,155.4467315673828,1969300,AXP,0.9720167135650574
2034,2022-08-23,158.0,159.60000610351562,157.1999969482422,157.3300018310547,155.08203125,2885200,AXP,0.9976538039039472
2035,2022-08-24,157.02999877929688,159.55999755859375,156.2899932861328,159.1300048828125,156.8563232421875,2029200,AXP,1.0114409396225057
2036,2022-08-25,160.0,162.3300018310547,158.77999877929688,162.22999572753906,159.91200256347656,1936300,AXP,1.0194808694124624
2037,2022-08-26,163.2100067138672,163.58999633789062,157.19000244140625,157.30999755859375,155.06228637695312,2373700,AXP,0.969672697414057
2038,2022-08-29,155.8800048828125,156.50999450683594,154.41000366210938,154.5399932861328,152.33187866210938,2693600,AXP,0.9823914289272735
2039,2022-08-30,155.63999938964844,156.1199951171875,152.89999389648438,154.66000366210938,152.45018005371094,2104500,AXP,1.0007765651688256
2040,2022-08-31,155.55999755859375,156.3699951171875,151.83999633789062,152.0,149.82818603515625,3271600,AXP,0.9828009595297775
2041,2022-09-01,150.82000732421875,151.3699951171875,147.64999389648438,151.11000061035156,148.95089721679688,2425200,AXP,0.9941447408575761
2042,2022-09-02,153.47999572753906,153.97999572753906,148.92999267578125,149.7899932861328,147.64974975585938,2028500,AXP,0.9912645932176092
2043,2022-09-06,150.0,151.30999755859375,146.5500030517578,148.60000610351562,146.4767608642578,2797600,AXP,0.9920556296418009
2044,2022-09-07,148.39999389648438,152.6999969482422,148.3800048828125,152.25,150.07461547851562,1766400,AXP,1.0245625420361137
2045,2022-09-08,150.9199981689453,153.69000244140625,149.50999450683594,153.52000427246094,151.3264617919922,3399200,AXP,1.0083415715760982
2046,2022-09-09,154.4499969482422,158.58999633789062,154.3000030517578,158.44000244140625,156.17617797851562,3543500,AXP,1.0320479288172342
2047,2022-09-12,159.5,163.4499969482422,159.33999633789062,162.4499969482422,160.1288604736328,4146300,AXP,1.0253092302767346
2048,2022-09-13,158.13999938964844,159.80999755859375,154.83999633789062,155.35000610351562,153.13031005859375,3519800,AXP,0.9562942999193242
2049,2022-09-14,156.17999267578125,157.55999755859375,153.5,156.3000030517578,154.06674194335938,2840200,AXP,1.0061152038037846
2050,2022-09-15,156.42999267578125,158.7899932861328,155.89999389648438,156.1300048828125,153.89918518066406,2371600,AXP,0.9989123597848618
2051,2022-09-16,154.0800018310547,154.0800018310547,150.50999450683594,153.0800018310547,150.8927459716797,6527200,AXP,0.9804649781824636
2052,2022-09-19,151.25,155.47999572753906,150.6999969482422,155.36000061035156,153.14016723632812,2472500,AXP,1.01489416482901
2053,2022-09-20,153.5800018310547,154.58999633789062,152.1300048828125,153.47999572753906,151.2870330810547,1725900,AXP,0.9878990417390148
2054,2022-09-21,154.6699981689453,154.80999755859375,148.66000366210938,148.7100067138672,146.58518981933594,2599900,AXP,0.9689211027726398
2055,2022-09-22,148.82000732421875,148.88999938964844,142.47000122070312,143.02999877929688,140.98634338378906,3249400,AXP,0.9618048034554983
2056,2022-09-23,140.77999877929688,141.9600067138672,138.08999633789062,140.25999450683594,138.25592041015625,3035600,AXP,0.9806334035090415
2057,2022-09-26,140.0399932861328,141.2899932861328,136.6999969482422,137.4499969482422,135.486083984375,3808700,AXP,0.9799657944628196
2058,2022-09-27,139.44000244140625,140.3800048828125,136.10000610351562,137.49000549316406,135.5255126953125,2828700,AXP,1.0002910770884699
2059,2022-09-28,138.5,141.17999267578125,136.52000427246094,140.55999755859375,138.5516357421875,5269500,AXP,1.0223288380447575
2060,2022-09-29,138.38999938964844,138.9499969482422,135.83999633789062,137.7899932861328,135.8212127685547,2280700,AXP,0.9802930825229544
2061,2022-09-30,137.39999389648438,138.6699981689453,134.6199951171875,134.91000366210938,132.98236083984375,3717200,AXP,0.9790987026318894
2062,2022-10-03,137.9499969482422,140.77000427246094,134.9199981689453,140.02000427246094,138.01934814453125,2677100,AXP,1.0378771067499923
2063,2022-10-04,143.02999877929688,145.5500030517578,143.02999877929688,145.4600067138672,143.3816375732422,2408800,AXP,1.038851608880262
2064,2022-10-05,142.9199981689453,145.2899932861328,142.0800018310547,144.3699951171875,142.30718994140625,2073800,AXP,0.9925064516267771
2065,2022-10-06,143.0500030517578,145.05999755859375,142.1300048828125,142.3800048828125,140.34564208984375,2526000,AXP,0.9862160400243853
2066,2022-10-07,140.4199981689453,141.2899932861328,138.0800018310547,139.0,137.01393127441406,2579600,AXP,0.9762606772938767
2067,2022-10-10,140.00999450683594,140.3800048828125,136.64999389648438,137.50999450683594,135.5452117919922,2893400,AXP,0.9892805360204024
2068,2022-10-11,136.3699951171875,139.2100067138672,135.38999938964844,137.35000610351562,135.38751220703125,2588700,AXP,0.9988365325451863
2069,2022-10-12,137.30999755859375,138.4499969482422,136.11000061035156,136.74000549316406,134.78622436523438,2397400,AXP,0.9955587871623987
2070,2022-10-13,131.35000610351562,142.5500030517578,130.64999389648438,141.5500030517578,140.06011962890625,5232300,AXP,1.035176227624433
2071,2022-10-14,142.9600067138672,143.8800048828125,136.13999938964844,136.80999755859375,135.37001037597656,3871900,AXP,0.9665135613495475
2072,2022-10-17,140.5800018310547,142.22000122070312,140.08999633789062,141.5399932861328,140.0502166748047,3139300,AXP,1.0345734654772818
2073,2022-10-18,146.1300048828125,147.0500030517578,143.5500030517578,145.99000549316406,144.45338439941406,3963300,AXP,1.031439963389254
2074,2022-10-19,145.42999267578125,147.07000732421875,142.60000610351562,143.97000122070312,142.45465087890625,2803900,AXP,0.9861634071069645
2075,2022-10-20,144.0,147.32000732421875,142.14999389648438,142.4199981689453,140.92095947265625,4319300,AXP,0.9892338470610854
2076,2022-10-21,140.99000549316406,141.32000732421875,132.2100067138672,140.0399932861328,138.56600952148438,11755400,AXP,0.983288829424157
2077,2022-10-24,141.3000030517578,143.7899932861328,140.3699951171875,141.6300048828125,140.1392822265625,4299600,AXP,1.0113539822401372
2078,2022-10-25,142.47999572753906,147.44000244140625,141.60000610351562,147.02000427246094,145.47254943847656,3889100,AXP,1.0380569032254727
2079,2022-10-26,147.55999755859375,149.5,146.47000122070312,146.8800048828125,145.3340301513672,3559100,AXP,0.9990477527847912
2080,2022-10-27,148.44000244140625,149.7100067138672,146.41000366210938,146.97000122070312,145.42306518554688,2101300,AXP,1.0006127201450083
2081,2022-10-28,146.55999755859375,150.91000366210938,146.0500030517578,150.44000244140625,148.85655212402344,3383100,AXP,1.0236102687070967
2082,2022-10-31,150.0,150.3000030517578,148.32000732421875,148.4499969482422,146.8874969482422,3042900,AXP,0.9867720987711421
2083,2022-11-01,149.9600067138672,150.6300048828125,146.6300048828125,147.0800018310547,145.53192138671875,2675500,AXP,0.9907713361714304
2084,2022-11-02,146.5800018310547,149.02999877929688,143.3699951171875,143.5,141.98959350585938,2851600,AXP,0.9756594928849205
2085,2022-11-03,141.08999633789062,142.1999969482422,138.77000427246094,139.30999755859375,137.84368896484375,3960500,AXP,0.970801376714939
2086,2022-11-04,142.39999389648438,146.36000061035156,141.0,144.72000122070312,143.19676208496094,3322100,AXP,1.0388342815082883
2087,2022-11-07,146.1999969482422,147.5399932861328,143.75999450683594,146.97999572753906,145.43295288085938,2918000,AXP,1.0156163245423786
2088,2022-11-08,147.44000244140625,151.33999633789062,147.13999938964844,150.1999969482422,148.6190643310547,3846000,AXP,1.0219077514920611
2089,2022-11-09,149.47000122070312,149.47000122070312,145.66000366210938,145.86000061035156,144.3247528076172,2425500,AXP,0.9711052168703694
2090,2022-11-10,152.7899932861328,155.7899932861328,151.30999755859375,154.75,153.12118530273438,4701600,AXP,1.0609488506269589
2091,2022-11-11,156.49000549316406,158.8800048828125,154.6999969482422,154.88999938964844,153.2597198486328,3714600,AXP,1.000904681031654
2092,2022-11-14,153.3699951171875,156.5,153.05999755859375,154.1300048828125,152.50772094726562,3666500,AXP,0.9950933274592889
2093,2022-11-15,156.9600067138672,157.35000610351562,152.32000732421875,153.88999938964844,152.27023315429688,2916900,AXP,0.9984428373090202
2094,2022-11-16,154.2100067138672,155.91000366210938,151.85000610351562,152.57000732421875,150.96412658691406,2635300,AXP,0.9914224961292808
2095,2022-11-17,150.0,151.05999755859375,149.22000122070312,150.63999938964844,149.05445861816406,2769600,AXP,0.9873500174220419
2096,2022-11-18,152.25,153.75999450683594,150.94000244140625,152.5,150.89486694335938,2631300,AXP,1.012347322211151
2097,2022-11-21,152.25,153.4600067138672,151.88999938964844,152.80999755859375,151.20159912109375,2003500,AXP,1.0020327708760246
2098,2022-11-22,154.10000610351562,155.14999389648438,153.2899932861328,154.5800018310547,152.95297241210938,2124600,AXP,1.0115830397273728
2099,2022-11-23,153.8300018310547,154.99000549316406,152.8800048828125,153.92999267578125,152.309814453125,1404400,AXP,0.9957949983984096
2100,2022-11-25,153.52000427246094,154.47000122070312,153.1699981689453,154.14999389648438,152.52749633789062,665800,AXP,1.0014292290727675
2101,2022-11-28,152.69000244140625,153.77999877929688,150.3699951171875,150.8699951171875,149.28201293945312,1782900,AXP,0.9787220310790316
2102,2022-11-29,150.9600067138672,154.47000122070312,150.52999877929688,154.4199981689453,152.79464721679688,2655700,AXP,1.0235302125449157
2103,2022-11-30,153.83999633789062,157.58999633789062,151.47999572753906,157.58999633789062,155.9312744140625,3914700,AXP,1.0205284173457712
2104,2022-12-01,157.72000122070312,158.8699951171875,154.75,157.5,155.8422393798828,2670300,AXP,0.9994289209976396
2105,2022-12-02,155.22000122070312,157.27999877929688,155.0,156.75,155.1001434326172,2285400,AXP,0.9952380952380953
2106,2022-12-05,155.9600067138672,159.4499969482422,155.5500030517578,156.0800018310547,154.43719482421875,3013100,AXP,0.9957256895123106
2107,2022-12-06,155.75,158.33999633789062,153.32000732421875,154.6999969482422,153.07171630859375,3285100,AXP,0.9911583491374747
2108,2022-12-07,154.55999755859375,156.99000549316406,154.30999755859375,154.77000427246094,153.14097595214844,2879800,AXP,1.000452536041369
2109,2022-12-08,155.88999938964844,156.4199981689453,153.4499969482422,154.1199951171875,152.49781799316406,1632400,AXP,0.9958001606426969
2110,2022-12-09,153.99000549316406,155.13999938964844,152.6199951171875,153.89999389648438,152.28012084960938,1761200,AXP,0.9985725329115418
2111,2022-12-12,154.25999450683594,157.75999450683594,154.0,157.30999755859375,155.6542205810547,2773900,AXP,1.0221572696383796
2112,2022-12-13,160.6199951171875,161.5500030517578,156.16000366210938,157.52000427246094,155.86203002929688,3110500,AXP,1.0013349864415895
2113,2022-12-14,157.57000732421875,158.6199951171875,153.83999633789062,154.11000061035156,152.4879150390625,3556200,AXP,0.9783519326458935
2114,2022-12-15,151.64999389648438,152.27999877929688,146.47000122070312,150.22000122070312,148.63885498046875,4282200,AXP,0.9747582935939126
2115,2022-12-16,148.58999633789062,148.58999633789062,144.14999389648438,146.3000030517578,144.7601318359375,4510600,AXP,0.9739049518233857
2116,2022-12-19,146.0399932861328,146.74000549316406,143.66000366210938,145.00999450683594,143.4836883544922,2546000,AXP,0.9911824434859
2117,2022-12-20,144.99000549316406,146.5,144.25,145.6999969482422,144.16644287109375,1607800,AXP,1.0047583095479238
2118,2022-12-21,147.05999755859375,147.77999877929688,146.3699951171875,147.10000610351562,145.5517120361328,2107100,AXP,1.0096088482127474
2119,2022-12-22,146.0500030517578,146.6999969482422,142.72000122070312,145.30999755859375,143.78054809570312,2901100,AXP,0.9878313496216837
2120,2022-12-23,145.22999572753906,147.13999938964844,144.52000427246094,147.02000427246094,145.47254943847656,1671800,AXP,1.0117679907962125
2121,2022-12-27,147.2899932861328,147.86000061035156,145.6699981689453,146.38999938964844,144.84918212890625,1858500,AXP,0.9957148356379791
2122,2022-12-28,146.2100067138672,146.82000732421875,143.94000244140625,144.00999450683594,142.4942169189453,1490200,AXP,0.9837420254611956
2123,2022-12-29,145.0800018310547,147.6199951171875,144.39999389648438,147.32000732421875,145.7694091796875,1758500,AXP,1.022984604844393
2124,2022-12-30,146.00999450683594,147.92999267578125,145.72999572753906,147.75,146.1948699951172,2247200,AXP,1.0029187663209582
2125,2023-01-03,149.5399932861328,150.4499969482422,145.72999572753906,147.1199951171875,145.5714874267578,2762200,AXP,0.9957360075613367
2126,2023-01-04,148.55999755859375,151.9600067138672,148.55999755859375,150.5399932861328,148.9554901123047,2620400,AXP,1.0232463178524518
2127,2023-01-05,147.16000366210938,148.72000122070312,146.02000427246094,146.42999267578125,145.39096069335938,2505700,AXP,0.9726982808977569
2128,2023-01-06,147.74000549316406,150.42999267578125,145.47999572753906,150.1699981689453,149.1044158935547,3077400,AXP,1.0255412530235184
2129,2023-01-09,151.35000610351562,152.4499969482422,150.10000610351562,150.39999389648438,149.33279418945312,3219400,AXP,1.0015315690906537
2130,2023-01-10,150.50999450683594,152.17999267578125,149.27999877929688,152.0,150.92144775390625,2198400,AXP,1.0106383388859501
2131,2023-01-11,152.3000030517578,154.11000061035156,152.27000427246094,153.9199981689453,152.82781982421875,3113600,AXP,1.012631566900956
2132,2023-01-12,154.75999450683594,155.75,152.39999389648438,154.9199981689453,153.82070922851562,3322400,AXP,1.0064968815741693
2133,2023-01-13,153.24000549316406,156.25,152.3000030517578,155.75999450683594,154.65475463867188,2391300,AXP,1.0054221297948545
2134,2023-01-17,155.5399932861328,156.10000610351562,153.3699951171875,153.75,152.65902709960938,3073400,AXP,0.9870955663988051
2135,2023-01-18,154.49000549316406,154.75999450683594,150.32000732421875,150.4199981689453,149.3526611328125,2762400,AXP,0.9783414515053354
2136,2023-01-19,146.61000061035156,148.0,144.1999969482422,146.85000610351562,145.8079833984375,3852300,AXP,0.9762665063895293
2137,2023-01-20,147.9600067138672,151.77999877929688,147.72000122070312,151.60000610351562,150.52427673339844,3954800,AXP,1.0323459298779443
2138,2023-01-23,152.0,155.05999755859375,151.5500030517578,154.0,152.90725708007812,3608700,AXP,1.0158310936666164
2139,2023-01-24,152.9199981689453,156.6699981689453,152.66000366210938,155.3300018310547,154.22781372070312,2348500,AXP,1.0086363755263292
2140,2023-01-25,153.49000549316406,157.05999755859375,153.3699951171875,156.77000427246094,155.65760803222656,2916500,AXP,1.0092706008139527
2141,2023-01-26,157.64999389648438,158.22999572753906,154.2899932861328,155.8800048828125,154.77391052246094,3640300,AXP,0.9943228974587406
2142,2023-01-27,166.8000030517578,175.5399932861328,165.5,172.30999755859375,171.0873260498047,13997300,AXP,1.105401540679531
2143,2023-01-30,174.7899932861328,177.86000061035156,172.50999450683594,172.66000366210938,171.43484497070312,10240700,AXP,1.002031258246618
2144,2023-01-31,172.91000366210938,175.30999755859375,171.89999389648438,174.92999267578125,173.688720703125,5170900,AXP,1.0131471618529222
2145,2023-02-01,173.3800048828125,175.1199951171875,171.92999267578125,173.61000061035156,172.3780975341797,3725200,AXP,0.9924541695495512
2146,2023-02-02,174.16000366210938,175.22000122070312,171.0800018310547,173.1300048828125,171.90150451660156,6895500,AXP,0.9972352069244192
2147,2023-02-03,171.55999755859375,180.39999389648438,171.2100067138672,178.86000061035156,177.59085083007812,5305100,AXP,1.0330964914569116
2148,2023-02-06,176.74000549316406,177.75,175.69000244140625,176.47999572753906,175.2277374267578,3397800,AXP,0.9866934760444435
2149,2023-02-07,175.0500030517578,179.02999877929688,174.75,178.6999969482422,177.43197631835938,3526300,AXP,1.012579336323934
2150,2023-02-08,179.75,180.10000610351562,177.8800048828125,179.0,177.7298583984375,2926500,AXP,1.0016788083765031
2151,2023-02-09,179.14999389648438,182.0800018310547,178.47999572753906,179.3699951171875,178.09722900390625,3557900,AXP,1.0020670118278632
2152,2023-02-10,178.57000732421875,179.72999572753906,176.49000549316406,179.25,177.9780731201172,2586200,AXP,0.9993310190084518
2153,2023-02-13,179.24000549316406,181.3800048828125,178.27999877929688,181.3300018310547,180.04331970214844,3102400,AXP,1.0116039153754794
2154,2023-02-14,180.30999755859375,182.14999389648438,178.7899932861328,181.02000427246094,179.73553466796875,2325900,AXP,0.9982904232313273
2155,2023-02-15,178.9199981689453,180.74000549316406,178.5,180.6699981689453,179.3880157470703,1501200,AXP,0.9980664783159058
2156,2023-02-16,179.47999572753906,179.8800048828125,177.67999267578125,177.94000244140625,176.67738342285156,1899100,AXP,0.9848896011777991
2157,2023-02-17,176.0500030517578,177.61000061035156,174.66000366210938,177.3000030517578,176.04193115234375,2355300,AXP,0.9964032854846162
2158,2023-02-21,175.1199951171875,176.5,173.32000732421875,173.47999572753906,172.2490234375,2713300,AXP,0.9784545557898067
2159,2023-02-22,173.55999755859375,176.02000427246094,172.92999267578125,174.6999969482422,173.4603729248047,2468800,AXP,1.0070325181620319
2160,2023-02-23,175.24000549316406,176.60000610351562,172.86000061035156,175.13999938964844,173.89724731445312,2575300,AXP,1.0025186173388234
2161,2023-02-24,173.69000244140625,174.94000244140625,172.19000244140625,174.25,173.01356506347656,1667400,AXP,0.994918354500685
2162,2023-02-27,175.52999877929688,175.69000244140625,173.0800018310547,173.3000030517578,172.07029724121094,1909000,AXP,0.9945480806413648
2163,2023-02-28,174.00999450683594,175.33999633789062,173.5800018310547,173.99000549316406,172.75540161132812,2301400,AXP,1.0039815489281911
2164,2023-03-01,173.50999450683594,177.1999969482422,173.00999450683594,175.91000366210938,174.6617889404297,2566500,AXP,1.01103510608844
2165,2023-03-02,174.0399932861328,175.8300018310547,172.66000366210938,175.33999633789062,174.0958251953125,1795000,AXP,0.9967596650994697
2166,2023-03-03,176.00999450683594,179.38999938964844,175.22999572753906,179.08999633789062,177.8192138671875,2875600,AXP,1.021387019951646
2167,2023-03-06,178.55999755859375,180.52000427246094,178.4600067138672,179.05999755859375,177.7894287109375,2730700,AXP,0.9998324932720403
2168,2023-03-07,178.6699981689453,178.89999389648438,175.0800018310547,175.32000732421875,174.0759735107422,2906400,AXP,0.9791132006848645
2169,2023-03-08,175.8300018310547,176.22000122070312,173.57000732421875,174.8300018310547,173.58944702148438,2101400,AXP,0.9972050794393483
2170,2023-03-09,179.60000610351562,180.27000427246094,171.9600067138672,172.1199951171875,170.89866638183594,4349400,AXP,0.984499189581397
2171,2023-03-10,170.8300018310547,170.8300018310547,164.83999633789062,165.6999969482422,164.52423095703125,5104300,AXP,0.9627004511325121
2172,2023-03-13,161.49000549316406,161.99000549316406,157.4199981689453,157.6300048828125,156.51150512695312,6123200,AXP,0.9512975726369481
2173,2023-03-14,161.5,164.32000732421875,160.8800048828125,163.91000366210938,162.74693298339844,5284000,AXP,1.039840122976369
2174,2023-03-15,157.91000366210938,159.9600067138672,155.92999267578125,159.80999755859375,158.67601013183594,6100800,AXP,0.974986236276539
2175,2023-03-16,158.05999755859375,161.9199981689453,156.10000610351562,160.72999572753906,159.58949279785156,4737300,AXP,1.0057568248732873
2176,2023-03-17,158.22000122070312,158.64999389648438,154.89999389648438,156.52000427246094,155.40936279296875,7447200,AXP,0.9738070580041905
2177,2023-03-20,158.3699951171875,160.69000244140625,157.57000732421875,158.74000549316406,157.61361694335938,3054300,AXP,1.0141834983395392
2178,2023-03-21,162.94000244140625,164.57000732421875,161.6999969482422,164.55999755859375,163.39230346679688,3986800,AXP,1.0366636755955028
2179,2023-03-22,164.6300048828125,166.77000427246094,162.5,162.75,161.59515380859375,4367300,AXP,0.9890009869625255
2180,2023-03-23,162.6699981689453,166.24000549316406,160.82000732421875,162.75999450683594,161.60508728027344,3727500,AXP,1.0000614101802516
2181,2023-03-24,160.52000427246094,160.7100067138672,157.82000732421875,159.77999877929688,158.646240234375,2588700,AXP,0.9816908587606649
2182,2023-03-27,163.9499969482422,164.47000122070312,161.8300018310547,163.1199951171875,161.96253967285156,3984300,AXP,1.0209037198861426
2183,2023-03-28,162.2100067138672,162.58999633789062,158.19000244140625,159.2100067138672,158.08029174804688,4883700,AXP,0.9760299870012176
2184,2023-03-29,161.6999969482422,164.19000244140625,161.0800018310547,163.58999633789062,162.42919921875,3884800,AXP,1.0275107684147968
2185,2023-03-30,163.9600067138672,164.9600067138672,161.80999755859375,162.41000366210938,161.25758361816406,2644800,AXP,0.9927868897720127
2186,2023-03-31,163.6699981689453,165.0800018310547,161.75,164.9499969482422,163.779541015625,3594300,AXP,1.0156393893778688
2187,2023-04-03,164.11000061035156,165.24000549316406,162.67999267578125,163.77999877929688,162.6178436279297,2704400,AXP,0.9929069524668592
2188,2023-04-04,165.00999450683594,165.19000244140625,160.8300018310547,162.55999755859375,161.40650939941406,2063500,AXP,0.9925509755171805
2189,2023-04-05,160.55999755859375,161.60000610351562,160.19000244140625,161.0800018310547,160.52952575683594,2346800,AXP,0.9908956954369686
2190,2023-04-06,160.6300048828125,160.7899932861328,158.22999572753906,158.8300018310547,158.28721618652344,3754500,AXP,0.9860317856070062
2191,2023-04-10,158.0399932861328,161.1699981689453,157.8000030517578,161.13999938964844,160.5893096923828,2372600,AXP,1.0145438363782862
2192,2023-04-11,161.6699981689453,162.5800018310547,160.32000732421875,161.8300018310547,161.27696228027344,2742300,AXP,1.0042820059824984
2193,2023-04-12,163.22000122070312,163.22000122070312,158.8699951171875,159.2899932861328,158.74563598632812,2817600,AXP,0.9843044644615802
2194,2023-04-13,159.8000030517578,162.4199981689453,158.97999572753906,162.3000030517578,161.745361328125,2729000,AXP,1.0188964146681714
2195,2023-04-14,164.24000549316406,164.77000427246094,161.4600067138672,163.22000122070312,162.66220092773438,2618100,AXP,1.005668503707002
2196,2023-04-17,161.94000244140625,163.74000549316406,160.88999938964844,163.7100067138672,163.15054321289062,2622300,AXP,1.0030021167105707
2197,2023-04-18,164.60000610351562,165.0500030517578,163.27999877929688,164.39999389648438,163.83816528320312,2444500,AXP,1.0042146915540915
2198,2023-04-19,164.3699951171875,166.5500030517578,163.74000549316406,164.9499969482422,164.38629150390625,3768600,AXP,1.0033455174706645
2199,2023-04-20,159.0,163.75,154.00999450683594,163.27999877929688,162.7220001220703,10832400,AXP,0.9898757308284806
2200,2023-04-21,163.02000427246094,164.77000427246094,161.22999572753906,163.77999877929688,163.2202911376953,3882500,AXP,1.0030622244226977
2201,2023-04-24,164.22999572753906,164.3000030517578,160.39999389648438,160.58999633789062,160.0411834716797,2473500,AXP,0.9805226372867119
2202,2023-04-25,158.91000366210938,159.25,155.97000122070312,156.1199951171875,155.5864715576172,3421300,AXP,0.9721651328062927
2203,2023-04-26,155.77000427246094,157.25999450683594,155.0800018310547,155.72000122070312,155.18783569335938,2789100,AXP,0.997437907321326
2204,2023-04-27,156.5399932861328,158.6999969482422,155.91000366210938,158.4499969482422,157.90850830078125,2143500,AXP,1.0175314391609194
2205,2023-04-28,157.3000030517578,161.3800048828125,156.8800048828125,161.33999633789062,160.78863525390625,2379800,AXP,1.0182391886734619
2206,2023-05-01,161.85000610351562,161.85000610351562,158.67999267578125,159.32000732421875,158.77554321289062,1803600,AXP,0.9874799240143687
2207,2023-05-02,158.35000610351562,158.35000610351562,151.91000366210938,153.25,152.7262725830078,4925600,AXP,0.9619005332339322
2208,2023-05-03,153.25999450683594,154.97999572753906,151.83999633789062,152.2100067138672,151.68983459472656,2655300,AXP,0.9932137469094107
2209,2023-05-04,151.02999877929688,151.25,147.39999389648438,148.80999755859375,148.30145263671875,3997900,AXP,0.9776623808862648
2210,2023-05-05,151.2899932861328,153.32000732421875,151.1199951171875,152.64999389648438,152.12832641601562,2221900,AXP,1.0258046932389648
2211,2023-05-08,153.41000366210938,154.5800018310547,152.9499969482422,153.0399932861328,152.51698303222656,2271600,AXP,1.00255486017191
2212,2023-05-09,152.0,153.72999572753906,151.8800048828125,153.3800048828125,152.8558349609375,2322700,AXP,1.0022217172738892
2213,2023-05-10,153.61000061035156,154.6699981689453,147.9499969482422,148.67999267578125,148.17189025878906,4602600,AXP,0.9693570735597367
2214,2023-05-11,147.97000122070312,148.5,146.27999877929688,147.99000549316406,147.4842529296875,2900300,AXP,0.9953592465926346
2215,2023-05-12,149.32000732421875,149.32000732421875,147.08999633789062,147.92999267578125,147.42445373535156,2319000,AXP,0.9995944806057488
2216,2023-05-15,148.17999267578125,150.2100067138672,147.92999267578125,150.0,149.4873809814453,2271900,AXP,1.0139931550510897
2217,2023-05-16,150.19000244140625,152.41000366210938,148.3699951171875,148.41000366210938,147.90281677246094,1960200,AXP,0.9894000244140625
2218,2023-05-17,149.82000732421875,152.88999938964844,149.3000030517578,152.08999633789062,151.5702362060547,2446500,AXP,1.0247961228015305
2219,2023-05-18,152.25,154.1199951171875,151.05999755859375,153.47999572753906,152.9554901123047,2629800,AXP,1.0091393216064017
2220,2023-05-19,154.57000732421875,154.9199981689453,152.13999938964844,152.9499969482422,152.42730712890625,2258200,AXP,0.9965467891969599
2221,2023-05-22,153.6699981689453,155.89999389648438,153.27999877929688,155.50999450683594,154.97854614257812,2483800,AXP,1.0167374802855345
2222,2023-05-23,154.47000122070312,155.75999450683594,152.5,152.55999755859375,152.03863525390625,2928400,AXP,0.9810301777863383
2223,2023-05-24,151.5,151.6999969482422,150.1199951171875,150.72000122070312,150.20492553710938,2308400,AXP,0.987939195284898
2224,2023-05-25,149.60000610351562,151.5,149.3699951171875,151.0800018310547,150.56369018554688,3234300,AXP,1.0023885390620744
2225,2023-05-26,152.80999755859375,158.25,152.52999877929688,157.24000549316406,156.70265197753906,4015400,AXP,1.0407731240895655
2226,2023-05-30,157.14999389648438,158.9499969482422,156.66000366210938,158.00999450683594,157.47000122070312,3268200,AXP,1.0048969027395853
2227,2023-05-31,157.6699981689453,159.60000610351562,156.25999450683594,158.55999755859375,158.01812744140625,5588500,AXP,1.003480811789624
2228,2023-06-01,159.05999755859375,163.99000549316406,158.22999572753906,162.72000122070312,162.16390991210938,4087200,AXP,1.0262361486261509
2229,2023-06-02,164.99000549316406,169.85000610351562,164.49000549316406,168.55999755859375,167.98394775390625,4819800,AXP,1.0358898493982287
2230,2023-06-05,168.24000549316406,168.24000549316406,165.8300018310547,167.42999267578125,166.85781860351562,2870900,AXP,0.993296126606672
